时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-24 00:00:00,-45.0,-50.4,-5.4,3,0.0
2026-04-24 00:05:00,-44.9,-171.9,-127.0,4,0.005
2026-04-24 00:10:00,-45.0,-218.4,-173.4,6,0.01
2026-04-24 00:15:00,-44.9,-390.0,-345.0,7,0.016
2026-04-24 00:20:00,-45.0,-333.9,-288.9,8,0.021
2026-04-24 00:25:00,-45.1,-271.8,-226.9,10,0.026
2026-04-24 00:30:00,-45.1,-295.5,-250.6,11,0.031
2026-04-24 00:35:00,-44.9,-264.9,-220.0,12,0.036
2026-04-24 00:40:00,-45.0,-194.4,-149.5,14,0.041
2026-04-24 00:45:00,-45.0,-238.2,-193.2,15,0.047
2026-04-24 00:50:00,-45.0,-205.5,-160.6,16,0.052
2026-04-24 00:55:00,-44.8,-164.1,-119.2,18,0.057
2026-04-24 01:00:00,-44.9,-163.2,-118.3,19,0.062
2026-04-24 01:05:00,-44.9,-105.6,-60.6,20,0.067
2026-04-24 01:10:00,-45.0,-87.6,-42.6,21,0.072
2026-04-24 01:15:00,-45.0,-69.0,-24.0,22,0.078
2026-04-24 01:20:00,-45.0,-68.7,-23.7,24,0.083
2026-04-24 01:25:00,-45.0,-50.1,-5.1,25,0.088
2026-04-24 01:30:00,-45.0,-49.8,-5.0,26,0.093
2026-04-24 01:35:00,-45.0,-49.8,-4.9,27,0.098
2026-04-24 01:40:00,-45.0,-50.1,-5.2,28,0.104
2026-04-24 01:45:00,-44.9,-49.8,-4.7,30,0.109
2026-04-24 01:50:00,-45.0,-49.8,-4.9,31,0.114
2026-04-24 01:55:00,-44.9,-155.1,-110.1,32,0.119
2026-04-24 02:00:00,-44.8,-156.0,-111.1,33,0.124
2026-04-24 02:05:00,-45.0,-156.6,-111.6,34,0.129
2026-04-24 02:10:00,-45.1,-275.4,-230.4,36,0.135
2026-04-24 02:15:00,-44.9,-228.9,-183.9,37,0.14
2026-04-24 02:20:00,-44.9,-177.6,-132.6,38,0.145
2026-04-24 02:25:00,-44.9,-162.6,-117.6,39,0.15
2026-04-24 02:30:00,-45.0,-135.3,-90.3,40,0.155
2026-04-24 02:35:00,-44.9,-142.5,-97.5,42,0.161
2026-04-24 02:40:00,-45.0,-115.2,-70.3,43,0.166
2026-04-24 02:45:00,-45.1,-106.2,-61.1,44,0.171
2026-04-24 02:50:00,-45.1,-213.6,-168.5,45,0.176
2026-04-24 02:55:00,-45.0,-218.7,-173.7,46,0.181
2026-04-24 03:00:00,-44.9,-206.1,-161.1,48,0.186
2026-04-24 03:05:00,-44.9,-137.1,-92.1,49,0.192
2026-04-24 03:10:00,-44.9,-126.3,-81.3,50,0.197
2026-04-24 03:15:00,-45.0,-73.5,-28.6,51,0.202
2026-04-24 03:20:00,-44.9,-284.1,-239.2,52,0.207
2026-04-24 03:25:00,-45.0,-298.5,-253.6,54,0.212
2026-04-24 03:30:00,-45.0,-286.8,-241.9,55,0.217
2026-04-24 03:35:00,-45.0,-321.6,-276.8,56,0.223
2026-04-24 03:40:00,-45.0,-279.9,-235.1,57,0.228
2026-04-24 03:45:00,-44.8,-278.4,-233.5,58,0.233
2026-04-24 03:50:00,-45.0,-238.2,-193.4,60,0.238
2026-04-24 03:55:00,-44.8,-202.2,-157.3,61,0.243
2026-04-24 04:00:00,-45.0,-219.9,-175.1,62,0.249
2026-04-24 04:05:00,-45.0,-180.6,-135.6,63,0.254
2026-04-24 04:10:00,-45.0,-157.2,-112.2,64,0.259
2026-04-24 04:15:00,-44.9,-239.1,-194.2,66,0.264
2026-04-24 04:20:00,-44.8,-236.7,-191.8,67,0.269
2026-04-24 04:25:00,-45.0,-223.8,-178.8,68,0.274
2026-04-24 04:30:00,-45.0,-212.4,-167.4,69,0.28
2026-04-24 04:35:00,-44.9,-140.4,-95.6,70,0.285
2026-04-24 04:40:00,-45.0,-105.6,-60.6,72,0.29
2026-04-24 04:45:00,-44.9,-55.8,-10.8,73,0.295
2026-04-24 04:50:00,-44.9,-56.1,-11.2,74,0.3
2026-04-24 04:55:00,-44.9,-49.8,-4.8,75,0.306
2026-04-24 05:00:00,-44.9,-50.1,-5.2,76,0.311
2026-04-24 05:05:00,-44.9,-54.0,-8.9,78,0.316
2026-04-24 05:10:00,-45.1,-49.8,-4.7,79,0.321
2026-04-24 05:15:00,-45.0,-50.1,-5.1,80,0.326
2026-04-24 05:20:00,-44.9,-49.8,-5.0,81,0.331
2026-04-24 05:25:00,-44.9,-189.3,-144.3,82,0.337
2026-04-24 05:30:00,-45.0,-158.4,-113.5,84,0.492
2026-04-24 05:35:00,-45.0,-153.9,-109.1,85,0.478
2026-04-24 05:40:00,-45.0,-121.8,-76.7,86,0.42
2026-04-24 05:45:00,-45.0,-134.7,-89.7,87,0.513
2026-04-24 05:50:00,-45.0,-135.6,-90.7,88,0.513
2026-04-24 05:55:00,-44.9,-163.5,-118.6,90,0.513
2026-04-24 06:00:00,-45.0,-144.6,-99.7,91,0.513
2026-04-24 06:05:00,-44.9,-118.2,-73.3,92,0.513
2026-04-24 06:10:00,-45.0,-109.5,-64.6,93,0.677
2026-04-24 06:15:00,0.0,-89.1,-89.1,98,2.417
