时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-20 00:00:00,-46.3,-89.4,-45.1,3,0.0
2026-04-20 00:05:00,-45.0,-280.5,-235.6,4,0.017
2026-04-20 00:10:00,-45.1,-252.3,-207.4,6,0.034
2026-04-20 00:15:00,-45.0,-253.8,-208.8,7,0.051
2026-04-20 00:20:00,-45.0,-218.7,-173.7,8,0.068
2026-04-20 00:25:00,-45.0,-190.2,-145.3,10,0.085
2026-04-20 00:30:00,-45.0,-136.8,-91.9,11,0.102
2026-04-20 00:35:00,-45.0,-80.4,-35.5,12,0.118
2026-04-20 00:40:00,-44.9,-72.3,-27.4,14,0.135
2026-04-20 00:45:00,-45.1,-70.5,-25.5,15,0.152
2026-04-20 00:50:00,-45.0,-70.5,-25.5,16,0.169
2026-04-20 00:55:00,-44.9,-66.3,-21.3,18,0.186
2026-04-20 01:00:00,-45.0,-52.2,-7.3,19,0.203
2026-04-20 01:05:00,-45.0,-51.0,-6.0,20,0.22
2026-04-20 01:10:00,-44.9,-95.1,-50.2,21,0.237
2026-04-20 01:15:00,-44.9,-97.2,-52.3,22,0.254
2026-04-20 01:20:00,-45.0,-96.0,-51.0,24,0.271
2026-04-20 01:25:00,-44.9,-95.1,-50.1,25,0.288
2026-04-20 01:30:00,-45.0,-95.4,-50.5,26,0.305
2026-04-20 01:35:00,-45.0,-95.7,-50.8,27,0.322
2026-04-20 01:40:00,-44.9,-94.5,-49.6,28,0.339
2026-04-20 01:45:00,-45.0,-92.4,-47.4,30,0.355
2026-04-20 01:50:00,-45.0,-89.7,-44.8,31,0.372
2026-04-20 01:55:00,-45.0,-81.0,-36.0,32,0.389
2026-04-20 02:00:00,-45.0,-73.5,-28.7,33,0.406
2026-04-20 02:05:00,-45.0,-133.5,-88.6,34,0.423
2026-04-20 02:10:00,-45.1,-317.4,-272.4,36,0.44
2026-04-20 02:15:00,-44.9,-381.3,-336.5,37,0.457
2026-04-20 02:20:00,-45.0,-328.2,-283.4,38,0.474
2026-04-20 02:25:00,-45.0,-301.2,-256.2,39,0.491
2026-04-20 02:30:00,-45.0,-188.4,-143.4,40,0.508
