时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-31 00:00:00,-82.6,-88.2,-9.5,3,0.0
2026-05-31 00:05:00,-89.7,-311.4,-221.5,4,0.013
2026-05-31 00:10:00,-89.8,-400.2,-310.4,6,0.026
2026-05-31 00:15:00,-89.8,-455.4,-365.6,7,0.039
2026-05-31 00:20:00,-89.7,-421.2,-331.3,8,0.052
2026-05-31 00:25:00,-89.9,-344.1,-254.3,10,0.065
2026-05-31 00:30:00,-89.8,-387.0,-297.2,11,0.078
2026-05-31 00:35:00,-89.8,-325.2,-235.5,13,0.091
2026-05-31 00:40:00,-89.8,-303.3,-213.4,14,0.104
2026-05-31 00:45:00,-89.7,-260.4,-170.7,15,0.117
2026-05-31 00:50:00,-89.7,-291.6,-201.9,17,0.13
2026-05-31 00:55:00,-89.8,-284.1,-194.3,18,0.143
2026-05-31 01:00:00,-89.7,-275.4,-185.8,19,0.156
2026-05-31 01:05:00,-89.9,-281.7,-192.0,21,0.169
2026-05-31 01:10:00,-89.7,-248.4,-158.6,22,0.182
2026-05-31 01:15:00,-89.9,-275.7,-185.9,23,0.195
2026-05-31 01:20:00,-89.9,-255.0,-165.2,25,0.208
2026-05-31 01:25:00,-89.8,-243.3,-153.6,26,0.221
2026-05-31 01:30:00,-89.8,-216.9,-127.1,27,0.234
2026-05-31 01:35:00,-89.8,-175.2,-85.4,29,0.247
2026-05-31 01:40:00,-89.9,-163.2,-73.5,30,0.26
2026-05-31 01:45:00,-89.9,-146.4,-56.6,32,0.273
2026-05-31 01:50:00,-89.8,-136.2,-46.3,33,0.286
2026-05-31 01:55:00,-89.7,-108.3,-18.6,34,0.299
2026-05-31 02:00:00,-89.8,-97.2,-7.4,36,0.312
2026-05-31 02:05:00,-89.8,-97.2,-7.5,37,0.325
2026-05-31 02:10:00,-89.9,-141.0,-51.1,38,0.338
2026-05-31 02:15:00,-89.7,-206.1,-116.3,40,0.351
2026-05-31 02:20:00,-89.8,-201.9,-112.2,41,0.364
2026-05-31 02:25:00,-89.7,-187.8,-97.9,42,0.377
2026-05-31 02:30:00,-89.9,-232.8,-143.1,44,0.39
2026-05-31 02:35:00,-89.7,-238.2,-148.5,45,0.403
2026-05-31 02:40:00,-89.8,-238.8,-149.1,46,0.416
2026-05-31 02:45:00,-89.8,-299.1,-209.3,48,0.429
2026-05-31 02:50:00,-89.9,-270.3,-180.4,49,0.442
2026-05-31 02:55:00,-89.7,-257.4,-167.6,50,0.455
2026-05-31 03:00:00,-89.8,-151.5,-61.7,52,0.468
2026-05-31 03:05:00,-89.9,-177.0,-87.2,53,0.482
2026-05-31 03:10:00,-89.8,-198.0,-108.2,54,0.495
2026-05-31 03:15:00,-89.6,-195.9,-106.2,56,0.508
2026-05-31 03:20:00,-89.5,-284.4,-194.8,57,0.521
2026-05-31 03:25:00,-89.7,-343.5,-253.8,58,0.534
2026-05-31 03:30:00,-89.8,-401.7,-312.0,60,0.547
2026-05-31 03:35:00,-89.7,-343.5,-253.8,61,0.56
2026-05-31 03:40:00,-89.7,-306.9,-217.3,62,0.573
2026-05-31 03:45:00,-89.7,-271.8,-182.2,64,0.586
2026-05-31 03:50:00,-89.6,-259.5,-169.9,65,0.599
2026-05-31 03:55:00,-89.8,-205.8,-116.1,66,0.612
2026-05-31 04:00:00,-89.6,-148.8,-59.1,68,0.625
2026-05-31 04:05:00,-89.7,-127.2,-37.6,69,0.638
2026-05-31 04:10:00,-89.7,-123.3,-33.5,71,0.651
2026-05-31 04:15:00,-89.6,-113.1,-23.4,72,0.664
2026-05-31 04:20:00,-89.8,-109.2,-19.3,73,0.677
