时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-17 00:00:00,-40.3,-207.9,-163.4,3,0.0
2026-05-17 00:05:00,-44.9,-402.3,-357.4,4,0.019
2026-05-17 00:10:00,-45.0,-372.6,-327.6,6,0.038
2026-05-17 00:15:00,-44.8,-420.9,-376.0,7,0.058
2026-05-17 00:20:00,-44.9,-318.9,-274.1,9,0.077
2026-05-17 00:25:00,-44.9,-272.4,-227.4,10,0.096
2026-05-17 00:30:00,-45.0,-210.3,-165.3,11,0.115
2026-05-17 00:35:00,-45.0,-160.8,-115.8,13,0.134
2026-05-17 00:40:00,-45.0,-144.9,-99.9,14,0.154
2026-05-17 00:45:00,-45.0,-150.0,-105.1,15,0.173
2026-05-17 00:50:00,-44.9,-128.7,-83.8,17,0.192
2026-05-17 00:55:00,-45.0,-115.2,-70.2,18,0.211
2026-05-17 01:00:00,-45.0,-107.7,-62.8,19,0.23
2026-05-17 01:05:00,-44.8,-84.3,-39.3,21,0.25
2026-05-17 01:10:00,-44.9,-146.4,-101.5,22,0.269
2026-05-17 01:15:00,-45.0,-149.4,-104.4,23,0.288
2026-05-17 01:20:00,-45.0,-150.6,-105.6,24,0.307
2026-05-17 01:25:00,-45.0,-189.3,-144.4,26,0.327
2026-05-17 01:30:00,-45.1,-346.2,-301.1,27,0.346
2026-05-17 01:35:00,-45.0,-331.8,-286.9,28,0.365
2026-05-17 01:40:00,-44.8,-298.5,-253.6,29,0.384
2026-05-17 01:45:00,-45.1,-260.1,-215.0,30,0.403
2026-05-17 01:50:00,-44.9,-197.1,-152.1,32,0.423
2026-05-17 01:55:00,-44.9,-156.9,-112.0,33,0.442
2026-05-17 02:00:00,-44.9,-140.1,-95.2,34,0.461
2026-05-17 02:05:00,-45.1,-105.9,-60.8,35,0.48
2026-05-17 02:10:00,-45.1,-94.8,-49.9,36,0.499
2026-05-17 02:15:00,-45.1,-192.0,-147.1,38,0.519
2026-05-17 02:20:00,-45.0,-190.5,-145.5,39,0.538
2026-05-17 02:25:00,-44.8,-178.5,-133.7,40,0.557
2026-05-17 02:30:00,-45.0,-168.9,-124.0,41,0.576
2026-05-17 02:35:00,-44.9,-118.8,-73.9,42,0.595
2026-05-17 02:40:00,-45.0,-114.9,-69.9,44,0.615
2026-05-17 02:45:00,-45.0,-86.4,-41.3,45,0.634
2026-05-17 02:50:00,-45.0,-122.4,-77.4,46,0.653
2026-05-17 02:55:00,-45.0,-113.1,-68.2,47,0.672
2026-05-17 03:00:00,-45.0,-108.3,-63.3,48,0.691
2026-05-17 03:05:00,-45.0,-101.7,-56.8,50,0.711
2026-05-17 03:10:00,-44.9,-156.9,-112.0,51,0.73
2026-05-17 03:15:00,-45.0,-155.1,-110.1,52,0.749
2026-05-17 03:20:00,-45.0,-149.4,-104.3,53,0.768
2026-05-17 03:25:00,-44.8,-137.7,-92.9,54,0.787
2026-05-17 03:30:00,-44.9,-158.1,-113.2,56,0.807
2026-05-17 03:35:00,-44.9,-164.4,-119.5,57,0.826
2026-05-17 03:40:00,-44.9,-265.5,-220.6,58,0.845
2026-05-17 03:45:00,-44.9,-323.1,-278.3,59,0.864
2026-05-17 03:50:00,-45.0,-352.5,-307.7,60,0.883
2026-05-17 03:55:00,-44.9,-281.1,-236.3,62,0.903
2026-05-17 04:00:00,-44.9,-219.3,-174.3,63,0.922
2026-05-17 04:05:00,-44.9,-188.4,-143.5,64,0.941
2026-05-17 04:10:00,-45.0,-164.7,-119.7,65,0.96
2026-05-17 04:15:00,-45.1,-242.7,-197.7,66,0.98
2026-05-17 04:20:00,-45.1,-205.2,-160.2,68,0.999
2026-05-17 04:25:00,-44.9,-193.5,-148.5,69,1.018
2026-05-17 04:30:00,-44.9,-168.9,-124.0,70,1.037
2026-05-17 04:35:00,-45.0,-123.9,-79.0,71,1.056
2026-05-17 04:40:00,-45.0,-120.0,-75.0,72,1.076
